ligand,receptor,lr_bias,scaled_bias,lr_bias_clean
POMC,HTR7,0.915675355,0.9378530916505240,0.915675355
POMC,CRHR1,0.915675355,0.9378530916505240,0.915675355
POMC,SSTR5,0.915675355,0.9378530916505240,0.915675355
POMC,APLNR,0.915675355,0.9378530916505240,0.915675355
POMC,ADCYAP1R1,0.915675355,0.9378530916505240,0.915675355
POMC,VIPR2,0.915675355,0.9378530916505240,0.915675355
POMC,CCR2,0.915675355,0.9378530916505240,0.915675355
POMC,GLP1R,0.915675355,0.9378530916505240,0.915675355
POMC,CCR10,0.915675355,0.9378530916505240,0.915675355
POMC,BDKRB1,0.915675355,0.9378530916505240,0.915675355
POMC,GALR1,0.915675355,0.9378530916505240,0.915675355
POMC,GCGR,0.915675355,0.9378530916505240,0.915675355
POMC,SCTR,0.915675355,0.9378530916505240,0.915675355
POMC,HTR5A,0.915675355,0.9378530916505240,0.915675355
POMC,MTNR1A,0.915675355,0.9378530916505240,0.915675355
POMC,NPBWR1,0.915675355,0.9378530916505240,0.915675355
POMC,GIPR,0.915675355,0.9378530916505240,0.915675355
POMC,NPY2R,0.915675355,0.9378530916505240,0.915675355
POMC,PTH2R,0.915675355,0.9378530916505240,0.915675355
POMC,MTNR1B,0.915675355,0.9378530916505240,0.915675355
POMC,CXCR3,0.915675355,0.9378530916505240,0.915675355
POMC,AGTR2,0.915675355,0.9378530916505240,0.915675355
POMC,NPY4R,0.915675355,0.9378530916505240,0.915675355
POMC,HTR6,0.915675355,0.9378530916505240,0.915675355
POMC,CCR3,0.915675355,0.9378530916505240,0.915675355
POMC,CCR4,0.915675355,0.9378530916505240,0.915675355
POMC,CCR5,0.915675355,0.9378530916505240,0.915675355
POMC,CCR6,0.915675355,0.9378530916505240,0.915675355
POMC,CCR8,0.915675355,0.9378530916505240,0.915675355
POMC,CCR9,0.915675355,0.9378530916505240,0.915675355
POMC,CXCR4,0.915675355,0.9378530916505240,0.915675355
POMC,GHRHR,0.915675355,0.9378530916505240,0.915675355
POMC,PTH1R,0.915675355,0.9378530916505240,0.915675355
POMC,CRHR2,0.915675355,0.9378530916505240,0.915675355
POMC,HTR4,0.915675355,0.9378530916505240,0.915675355
POMC,GRM4,0.915675355,0.9378530916505240,0.915675355
POMC,P2RY14,0.915675355,0.9378530916505240,0.915675355
POMC,NPY5R,0.915675355,0.9378530916505240,0.915675355
POMC,C3AR1,0.915675355,0.9378530916505240,0.915675355
POMC,CALCRL,0.915675355,0.9378530916505240,0.915675355
POMC,NPSR1,0.915675355,0.9378530916505240,0.915675355
POMC,RXFP4,0.915675355,0.9378530916505240,0.915675355
POMC,RXFP2,0.915675355,0.9378530916505240,0.915675355
POMC,LPAR1,0.915675355,0.9378530916505240,0.915675355
POMC,MCHR1,0.915675355,0.9378530916505240,0.915675355
POMC,NMUR2,0.915675355,0.9378530916505240,0.915675355
POMC,HRH4,0.915675355,0.9378530916505240,0.915675355
POMC,NMUR1,0.915675355,0.9378530916505240,0.915675355
POMC,LPAR2,0.915675355,0.9378530916505240,0.915675355
POMC,RXFP1,0.915675355,0.9378530916505240,0.915675355
POMC,RXFP3,0.915675355,0.9378530916505240,0.915675355
POMC,HRH3,0.915675355,0.9378530916505240,0.915675355
POMC,PTGDR2,0.915675355,0.9378530916505240,0.915675355
POMC,CXCR6,0.915675355,0.9378530916505240,0.915675355
POMC,GALR2,0.915675355,0.9378530916505240,0.915675355
POMC,GALR3,0.915675355,0.9378530916505240,0.915675355
POMC,RAMP1,0.915675355,0.9378530916505240,0.915675355
POMC,RAMP2,0.915675355,0.9378530916505240,0.915675355
POMC,GLP2R,0.915675355,0.9378530916505240,0.915675355
POMC,VTN,0.915675355,0.9378530916505240,0.915675355
POMC,ADRB2,0.915675355,0.9378530916505240,0.915675355
POMC,CHRM2,0.915675355,0.9378530916505240,0.915675355
POMC,CHRM4,0.915675355,0.9378530916505240,0.915675355
POMC,ADRB1,0.915675355,0.9378530916505240,0.915675355
POMC,ADRA2A,0.915675355,0.9378530916505240,0.915675355
POMC,ADORA3,0.915675355,0.9378530916505240,0.915675355
POMC,ADRB3,0.915675355,0.9378530916505240,0.915675355
POMC,DRD2,0.915675355,0.9378530916505240,0.915675355
POMC,ADRA2B,0.915675355,0.9378530916505240,0.915675355
POMC,ADRA2C,0.915675355,0.9378530916505240,0.915675355
POMC,GNAT2,0.915675355,0.9378530916505240,0.915675355
POMC,S1PR1,0.915675355,0.9378530916505240,0.915675355
POMC,CNR1,0.915675355,0.9378530916505240,0.915675355
POMC,DRD1,0.915675355,0.9378530916505240,0.915675355
POMC,DRD4,0.915675355,0.9378530916505240,0.915675355
POMC,DRD5,0.915675355,0.9378530916505240,0.915675355
POMC,ADORA2A,0.915675355,0.9378530916505240,0.915675355
POMC,ADORA2B,0.915675355,0.9378530916505240,0.915675355
POMC,ADORA1,0.915675355,0.9378530916505240,0.915675355
POMC,CNR2,0.915675355,0.9378530916505240,0.915675355
POMC,PTGER4,0.915675355,0.9378530916505240,0.915675355
POMC,DRD3,0.915675355,0.9378530916505240,0.915675355
POMC,CASR,0.915675355,0.9378530916505240,0.915675355
POMC,PTGER3,0.915675355,0.9378530916505240,0.915675355
POMC,PTGER2,0.915675355,0.9378530916505240,0.915675355
POMC,PTGIR,0.915675355,0.9378530916505240,0.915675355
POMC,HCAR3,0.915675355,0.9378530916505240,0.915675355
POMC,GPR15,0.915675355,0.9378530916505240,0.915675355
POMC,P2RY4,0.915675355,0.9378530916505240,0.915675355
POMC,TAS2R38,0.915675355,0.9378530916505240,0.915675355
POMC,TAS2R39,0.915675355,0.9378530916505240,0.915675355
POMC,TAS2R40,0.915675355,0.9378530916505240,0.915675355
POMC,TAS2R41,0.915675355,0.9378530916505240,0.915675355
POMC,TAS2R31,0.915675355,0.9378530916505240,0.915675355
POMC,TAS2R46,0.915675355,0.9378530916505240,0.915675355
POMC,TAS2R60,0.915675355,0.9378530916505240,0.915675355
POMC,PTGDR,0.915675355,0.9378530916505240,0.915675355
POMC,GPR17,0.915675355,0.9378530916505240,0.915675355
POMC,GPR18,0.915675355,0.9378530916505240,0.915675355
POMC,GRM2,0.915675355,0.9378530916505240,0.915675355
POMC,GPR176,0.915675355,0.9378530916505240,0.915675355
POMC,GRM7,0.915675355,0.9378530916505240,0.915675355
POMC,GRM3,0.915675355,0.9378530916505240,0.915675355
POMC,GPR150,0.915675355,0.9378530916505240,0.915675355
POMC,HCAR2,0.915675355,0.9378530916505240,0.915675355
POMC,GPBAR1,0.915675355,0.9378530916505240,0.915675355
POMC,OXGR1,0.915675355,0.9378530916505240,0.915675355
POMC,TAAR1,0.915675355,0.9378530916505240,0.915675355
POMC,S1PR3,0.915675355,0.9378530916505240,0.915675355
POMC,GPER1,0.915675355,0.9378530916505240,0.915675355
POMC,GPR20,0.915675355,0.9378530916505240,0.915675355
POMC,P2RY13,0.915675355,0.9378530916505240,0.915675355
POMC,SUCNR1,0.915675355,0.9378530916505240,0.915675355
POMC,HCAR1,0.915675355,0.9378530916505240,0.915675355
POMC,LPAR5,0.915675355,0.9378530916505240,0.915675355
POMC,S1PR5,0.915675355,0.9378530916505240,0.915675355
POMC,P2RY12,0.915675355,0.9378530916505240,0.915675355
POMC,GPR84,0.915675355,0.9378530916505240,0.915675355
POMC,GPR27,0.915675355,0.9378530916505240,0.915675355
POMC,GPR83,0.915675355,0.9378530916505240,0.915675355
POMC,TAS2R16,0.915675355,0.9378530916505240,0.915675355
POMC,TAS2R14,0.915675355,0.9378530916505240,0.915675355
POMC,TAS2R13,0.915675355,0.9378530916505240,0.915675355
POMC,TAS2R10,0.915675355,0.9378530916505240,0.915675355
POMC,TAS2R7,0.915675355,0.9378530916505240,0.915675355
POMC,TAS2R4,0.915675355,0.9378530916505240,0.915675355
POMC,TAS2R3,0.915675355,0.9378530916505240,0.915675355
POMC,TAS2R1,0.915675355,0.9378530916505240,0.915675355
POMC,GABBR1,0.915675355,0.9378530916505240,0.915675355
POMC,LPAR3,0.915675355,0.9378530916505240,0.915675355
POMC,GPR55,0.915675355,0.9378530916505240,0.915675355
POMC,GPR45,0.915675355,0.9378530916505240,0.915675355
POMC,GPR25,0.915675355,0.9378530916505240,0.915675355
POMC,GRM8,0.915675355,0.9378530916505240,0.915675355
POMC,GRM6,0.915675355,0.9378530916505240,0.915675355
POMC,RAMP3,0.915675355,0.9378530916505240,0.915675355
POMC,GABBR2,0.915675355,0.9378530916505240,0.915675355
POMC,S1PR2,0.915675355,0.9378530916505240,0.915675355
POMC,S1PR4,0.915675355,0.9378530916505240,0.915675355
POSTN,ITGAV,0.714432228,0.7777308752500370,0.714432228
POSTN,ITGB3,0.714432228,0.7777308752500370,0.714432228
POSTN,ITGB5,0.714432228,0.7777308752500370,0.714432228
PRL,PRLR,1.373363838,1.2469332834403900,1.373363838
PRL,ERBB4,1.373363838,1.2469332834403900,1.373363838
PRL,HLA-DQB2,1.373363838,1.2469332834403900,1.373363838
PRL,TRAM1,1.373363838,1.2469332834403900,1.373363838
PRL,HLA-DQB1,1.373363838,1.2469332834403900,1.373363838
PROK1,PROKR2,0.302993356,0.3818297275819570,0.302993356
PROK1,PROKR1,0.302993356,0.3818297275819570,0.302993356
PROK1,NPSR1,0.302993356,0.3818297275819570,0.302993356
PROK1,LPAR1,0.302993356,0.3818297275819570,0.302993356
PROK1,GHSR,0.302993356,0.3818297275819570,0.302993356
PROK1,KISS1R,0.302993356,0.3818297275819570,0.302993356
PROK1,QRFPR,0.302993356,0.3818297275819570,0.302993356
PROK1,F2RL3,0.302993356,0.3818297275819570,0.302993356
PROK1,LPAR4,0.302993356,0.3818297275819570,0.302993356
PROK1,MCHR1,0.302993356,0.3818297275819570,0.302993356
PROK1,NMUR2,0.302993356,0.3818297275819570,0.302993356
PROK1,NPFFR1,0.302993356,0.3818297275819570,0.302993356
PROK1,NMUR1,0.302993356,0.3818297275819570,0.302993356
PROK1,LPAR2,0.302993356,0.3818297275819570,0.302993356
PROK1,UTS2R,0.302993356,0.3818297275819570,0.302993356
PROK1,NPFFR2,0.302993356,0.3818297275819570,0.302993356
PROK1,F2RL2,0.302993356,0.3818297275819570,0.302993356
PROK1,HCRTR1,0.302993356,0.3818297275819570,0.302993356
PROK1,HCRTR2,0.302993356,0.3818297275819570,0.302993356
PROK1,NTSR2,0.302993356,0.3818297275819570,0.302993356
PROK1,TACR2,0.302993356,0.3818297275819570,0.302993356
PROK1,EDNRB,0.302993356,0.3818297275819570,0.302993356
PROK1,FPR2,0.302993356,0.3818297275819570,0.302993356
PROK1,EDNRA,0.302993356,0.3818297275819570,0.302993356
PROK1,TACR1,0.302993356,0.3818297275819570,0.302993356
PROK1,F2R,0.302993356,0.3818297275819570,0.302993356
PROK1,HTR2A,0.302993356,0.3818297275819570,0.302993356
PROK1,HTR2C,0.302993356,0.3818297275819570,0.302993356
PROK1,NMBR,0.302993356,0.3818297275819570,0.302993356
PROK1,TACR3,0.302993356,0.3818297275819570,0.302993356
PROK1,BDKRB2,0.302993356,0.3818297275819570,0.302993356
PROK1,GRPR,0.302993356,0.3818297275819570,0.302993356
PROK1,AGTR1,0.302993356,0.3818297275819570,0.302993356
PROK1,OXTR,0.302993356,0.3818297275819570,0.302993356
PROK1,GNRHR,0.302993356,0.3818297275819570,0.302993356
PROK1,NTSR1,0.302993356,0.3818297275819570,0.302993356
PROK1,CCKAR,0.302993356,0.3818297275819570,0.302993356
PROK1,CCKBR,0.302993356,0.3818297275819570,0.302993356
PROK1,TRHR,0.302993356,0.3818297275819570,0.302993356
PROK1,HRH1,0.302993356,0.3818297275819570,0.302993356
PROK1,AVPR1A,0.302993356,0.3818297275819570,0.302993356
PROK1,HTR2B,0.302993356,0.3818297275819570,0.302993356
PROK1,XCR1,0.302993356,0.3818297275819570,0.302993356
PROK1,BDKRB1,0.302993356,0.3818297275819570,0.302993356
PROK1,GCGR,0.302993356,0.3818297275819570,0.302993356
PROK1,AVPR1B,0.302993356,0.3818297275819570,0.302993356
PROK1,F2RL1,0.302993356,0.3818297275819570,0.302993356
PROK1,GRM1,0.302993356,0.3818297275819570,0.302993356
PROK1,GPR17,0.302993356,0.3818297275819570,0.302993356
PROK1,P2RY6,0.302993356,0.3818297275819570,0.302993356
PROK1,LTB4R,0.302993356,0.3818297275819570,0.302993356
PROK1,GPR68,0.302993356,0.3818297275819570,0.302993356
PROK1,GPRC6A,0.302993356,0.3818297275819570,0.302993356
PROK1,GPR65,0.302993356,0.3818297275819570,0.302993356
PROK1,LPAR5,0.302993356,0.3818297275819570,0.302993356
PROK1,LTB4R2,0.302993356,0.3818297275819570,0.302993356
PROK1,CYSLTR2,0.302993356,0.3818297275819570,0.302993356
PROK1,LPAR3,0.302993356,0.3818297275819570,0.302993356
PROK1,OPN4,0.302993356,0.3818297275819570,0.302993356
PROK1,GPR132,0.302993356,0.3818297275819570,0.302993356
PROK1,CYSLTR1,0.302993356,0.3818297275819570,0.302993356
PROK1,P2RY10,0.302993356,0.3818297275819570,0.302993356
PROK1,FFAR1,0.302993356,0.3818297275819570,0.302993356
PROK1,FFAR3,0.302993356,0.3818297275819570,0.302993356
PROK1,FFAR2,0.302993356,0.3818297275819570,0.302993356
PROK1,CHRM5,0.302993356,0.3818297275819570,0.302993356
PROK1,CHRM1,0.302993356,0.3818297275819570,0.302993356
PROK1,CHRM3,0.302993356,0.3818297275819570,0.302993356
PROK1,TBXA2R,0.302993356,0.3818297275819570,0.302993356
PROK1,ADRA1D,0.302993356,0.3818297275819570,0.302993356
PROK1,PTAFR,0.302993356,0.3818297275819570,0.302993356
PROK1,PTGER1,0.302993356,0.3818297275819570,0.302993356
PROK1,ADRA1A,0.302993356,0.3818297275819570,0.302993356
PROK1,ADRA1B,0.302993356,0.3818297275819570,0.302993356
PROK1,CASR,0.302993356,0.3818297275819570,0.302993356
PROK1,P2RY2,0.302993356,0.3818297275819570,0.302993356
PROK1,GRM5,0.302993356,0.3818297275819570,0.302993356
PROK1,PTGFR,0.302993356,0.3818297275819570,0.302993356
PROK1,LPAR6,0.302993356,0.3818297275819570,0.302993356
PROK1,GPR4,0.302993356,0.3818297275819570,0.302993356
PROK1,P2RY1,0.302993356,0.3818297275819570,0.302993356
PROK2,PROKR1,1.073001023,1.051720828399410,1.073001023
PROK2,PROKR2,1.073001023,1.051720828399410,1.073001023
PROK2,UTS2R,1.073001023,1.051720828399410,1.073001023
PROK2,NPFFR2,1.073001023,1.051720828399410,1.073001023
PROK2,F2RL2,1.073001023,1.051720828399410,1.073001023
PROK2,HCRTR1,1.073001023,1.051720828399410,1.073001023
PROK2,HCRTR2,1.073001023,1.051720828399410,1.073001023
PROK2,NTSR2,1.073001023,1.051720828399410,1.073001023
PROK2,TACR2,1.073001023,1.051720828399410,1.073001023
PROK2,EDNRB,1.073001023,1.051720828399410,1.073001023
PROK2,FPR2,1.073001023,1.051720828399410,1.073001023
PROK2,EDNRA,1.073001023,1.051720828399410,1.073001023
PROK2,TACR1,1.073001023,1.051720828399410,1.073001023
PROK2,F2R,1.073001023,1.051720828399410,1.073001023
PROK2,HTR2A,1.073001023,1.051720828399410,1.073001023
PROK2,HTR2C,1.073001023,1.051720828399410,1.073001023
PROK2,NMBR,1.073001023,1.051720828399410,1.073001023
PROK2,TACR3,1.073001023,1.051720828399410,1.073001023
PROK2,BDKRB2,1.073001023,1.051720828399410,1.073001023
PROK2,GRPR,1.073001023,1.051720828399410,1.073001023
PROK2,AGTR1,1.073001023,1.051720828399410,1.073001023
PROK2,OXTR,1.073001023,1.051720828399410,1.073001023
PROK2,GNRHR,1.073001023,1.051720828399410,1.073001023
PROK2,NTSR1,1.073001023,1.051720828399410,1.073001023
PROK2,CCKAR,1.073001023,1.051720828399410,1.073001023
PROK2,CCKBR,1.073001023,1.051720828399410,1.073001023
PROK2,TRHR,1.073001023,1.051720828399410,1.073001023
PROK2,HRH1,1.073001023,1.051720828399410,1.073001023
PROK2,AVPR1A,1.073001023,1.051720828399410,1.073001023
PROK2,HTR2B,1.073001023,1.051720828399410,1.073001023
PROK2,XCR1,1.073001023,1.051720828399410,1.073001023
PROK2,BDKRB1,1.073001023,1.051720828399410,1.073001023
PROK2,GCGR,1.073001023,1.051720828399410,1.073001023
PROK2,AVPR1B,1.073001023,1.051720828399410,1.073001023
PROK2,F2RL1,1.073001023,1.051720828399410,1.073001023
PROK2,NPSR1,1.073001023,1.051720828399410,1.073001023
PROK2,LPAR1,1.073001023,1.051720828399410,1.073001023
PROK2,GHSR,1.073001023,1.051720828399410,1.073001023
PROK2,KISS1R,1.073001023,1.051720828399410,1.073001023
PROK2,QRFPR,1.073001023,1.051720828399410,1.073001023
PROK2,F2RL3,1.073001023,1.051720828399410,1.073001023
PROK2,LPAR4,1.073001023,1.051720828399410,1.073001023
PROK2,MCHR1,1.073001023,1.051720828399410,1.073001023
PROK2,NMUR2,1.073001023,1.051720828399410,1.073001023
PROK2,NPFFR1,1.073001023,1.051720828399410,1.073001023
PROK2,NMUR1,1.073001023,1.051720828399410,1.073001023
PROK2,LPAR2,1.073001023,1.051720828399410,1.073001023
PTH,PTH1R,1.936318802,1.5540086129684400,1.936318802
PTH,PTH2R,1.936318802,1.5540086129684400,1.936318802
PTH,TSHR,1.936318802,1.5540086129684400,1.936318802
PTH,LHCGR,1.936318802,1.5540086129684400,1.936318802
PTH,FSHR,1.936318802,1.5540086129684400,1.936318802
PTH,HRH2,1.936318802,1.5540086129684400,1.936318802
PTH,AVPR2,1.936318802,1.5540086129684400,1.936318802
PTH,CALCR,1.936318802,1.5540086129684400,1.936318802
PTH,VIPR1,1.936318802,1.5540086129684400,1.936318802
PTH,MC4R,1.936318802,1.5540086129684400,1.936318802
PTH,MC5R,1.936318802,1.5540086129684400,1.936318802
PTH,HTR7,1.936318802,1.5540086129684400,1.936318802
PTH,CRHR1,1.936318802,1.5540086129684400,1.936318802
PTH,ADCYAP1R1,1.936318802,1.5540086129684400,1.936318802
PTH,VIPR2,1.936318802,1.5540086129684400,1.936318802
PTH,MC3R,1.936318802,1.5540086129684400,1.936318802
PTH,GLP1R,1.936318802,1.5540086129684400,1.936318802
PTH,GCGR,1.936318802,1.5540086129684400,1.936318802
PTH,SCTR,1.936318802,1.5540086129684400,1.936318802
PTH,GIPR,1.936318802,1.5540086129684400,1.936318802
PTH,HTR6,1.936318802,1.5540086129684400,1.936318802
PTH,MC2R,1.936318802,1.5540086129684400,1.936318802
PTH,MC1R,1.936318802,1.5540086129684400,1.936318802
PTH,GHRHR,1.936318802,1.5540086129684400,1.936318802
PTH,CRHR2,1.936318802,1.5540086129684400,1.936318802
PTH,HTR4,1.936318802,1.5540086129684400,1.936318802
PTH,CALCRL,1.936318802,1.5540086129684400,1.936318802
PTH,NPSR1,1.936318802,1.5540086129684400,1.936318802
PTH,RXFP2,1.936318802,1.5540086129684400,1.936318802
PTH,RXFP1,1.936318802,1.5540086129684400,1.936318802
PTH,RAMP1,1.936318802,1.5540086129684400,1.936318802
PTH,RAMP2,1.936318802,1.5540086129684400,1.936318802
PTH,GLP2R,1.936318802,1.5540086129684400,1.936318802
PTH,ADRB2,1.936318802,1.5540086129684400,1.936318802
PTH,ADRB1,1.936318802,1.5540086129684400,1.936318802
PTH,ADRB3,1.936318802,1.5540086129684400,1.936318802
PTH,DRD1,1.936318802,1.5540086129684400,1.936318802
PTH,DRD5,1.936318802,1.5540086129684400,1.936318802
PTH,ADORA2A,1.936318802,1.5540086129684400,1.936318802
PTH,ADORA2B,1.936318802,1.5540086129684400,1.936318802
PTH,PTGER4,1.936318802,1.5540086129684400,1.936318802
PTH,PTGER2,1.936318802,1.5540086129684400,1.936318802
PTH,PTGIR,1.936318802,1.5540086129684400,1.936318802
PTH,GPR15,1.936318802,1.5540086129684400,1.936318802
PTH,PTGDR,1.936318802,1.5540086129684400,1.936318802
PTH,GPR176,1.936318802,1.5540086129684400,1.936318802
PTH,GPR150,1.936318802,1.5540086129684400,1.936318802
PTH,GPBAR1,1.936318802,1.5540086129684400,1.936318802
PTH,TAAR1,1.936318802,1.5540086129684400,1.936318802
PTH,GPR20,1.936318802,1.5540086129684400,1.936318802
PTH,GPR84,1.936318802,1.5540086129684400,1.936318802
PTH,GPR27,1.936318802,1.5540086129684400,1.936318802
PTH,GPR83,1.936318802,1.5540086129684400,1.936318802
PTH,GPR45,1.936318802,1.5540086129684400,1.936318802
PTH,GPR25,1.936318802,1.5540086129684400,1.936318802
PTH,RAMP3,1.936318802,1.5540086129684400,1.936318802
PTH2,PTH1R,1.591984201,1.374056924546450,1.591984201
PTH2,PTH2R,1.591984201,1.374056924546450,1.591984201
PTH2,RXFP1,1.591984201,1.374056924546450,1.591984201
PTH2,RAMP1,1.591984201,1.374056924546450,1.591984201
PTH2,RAMP2,1.591984201,1.374056924546450,1.591984201
PTH2,GLP2R,1.591984201,1.374056924546450,1.591984201
PTH2,TSHR,1.591984201,1.374056924546450,1.591984201
PTH2,LHCGR,1.591984201,1.374056924546450,1.591984201
PTH2,FSHR,1.591984201,1.374056924546450,1.591984201
PTH2,HRH2,1.591984201,1.374056924546450,1.591984201
PTH2,AVPR2,1.591984201,1.374056924546450,1.591984201
PTH2,CALCR,1.591984201,1.374056924546450,1.591984201
PTH2,VIPR1,1.591984201,1.374056924546450,1.591984201
PTH2,MC4R,1.591984201,1.374056924546450,1.591984201
PTH2,MC5R,1.591984201,1.374056924546450,1.591984201
PTH2,HTR7,1.591984201,1.374056924546450,1.591984201
PTH2,CRHR1,1.591984201,1.374056924546450,1.591984201
PTH2,ADCYAP1R1,1.591984201,1.374056924546450,1.591984201
PTH2,VIPR2,1.591984201,1.374056924546450,1.591984201
PTH2,MC3R,1.591984201,1.374056924546450,1.591984201
PTH2,GLP1R,1.591984201,1.374056924546450,1.591984201
PTH2,GCGR,1.591984201,1.374056924546450,1.591984201
PTH2,SCTR,1.591984201,1.374056924546450,1.591984201
PTH2,GIPR,1.591984201,1.374056924546450,1.591984201
PTH2,HTR6,1.591984201,1.374056924546450,1.591984201
PTH2,MC2R,1.591984201,1.374056924546450,1.591984201
PTH2,MC1R,1.591984201,1.374056924546450,1.591984201
PTH2,GHRHR,1.591984201,1.374056924546450,1.591984201
PTH2,CRHR2,1.591984201,1.374056924546450,1.591984201
PTH2,HTR4,1.591984201,1.374056924546450,1.591984201
PTH2,CALCRL,1.591984201,1.374056924546450,1.591984201
PTH2,NPSR1,1.591984201,1.374056924546450,1.591984201
PTH2,RXFP2,1.591984201,1.374056924546450,1.591984201
PTHLH,PTH1R,2.77444072,1.9162628880777800,2.77444072
PTHLH,PRLHR,2.77444072,1.9162628880777800,2.77444072
PTHLH,PTH2R,2.77444072,1.9162628880777800,2.77444072
PTHLH,TSHR,2.77444072,1.9162628880777800,2.77444072
PTHLH,LHCGR,2.77444072,1.9162628880777800,2.77444072
PTHLH,FSHR,2.77444072,1.9162628880777800,2.77444072
PTHLH,HRH2,2.77444072,1.9162628880777800,2.77444072
PTHLH,AVPR2,2.77444072,1.9162628880777800,2.77444072
PTHLH,CALCR,2.77444072,1.9162628880777800,2.77444072
PTHLH,VIPR1,2.77444072,1.9162628880777800,2.77444072
PTHLH,MC4R,2.77444072,1.9162628880777800,2.77444072
PTHLH,MC5R,2.77444072,1.9162628880777800,2.77444072
PTHLH,HTR7,2.77444072,1.9162628880777800,2.77444072
PTHLH,CRHR1,2.77444072,1.9162628880777800,2.77444072
PTHLH,ADCYAP1R1,2.77444072,1.9162628880777800,2.77444072
PTHLH,VIPR2,2.77444072,1.9162628880777800,2.77444072
PTHLH,MC3R,2.77444072,1.9162628880777800,2.77444072
PTHLH,GLP1R,2.77444072,1.9162628880777800,2.77444072
PTHLH,GCGR,2.77444072,1.9162628880777800,2.77444072
PTHLH,SCTR,2.77444072,1.9162628880777800,2.77444072
PTHLH,GIPR,2.77444072,1.9162628880777800,2.77444072
PTHLH,HTR6,2.77444072,1.9162628880777800,2.77444072
PTHLH,MC2R,2.77444072,1.9162628880777800,2.77444072
PTHLH,MC1R,2.77444072,1.9162628880777800,2.77444072
PTHLH,GHRHR,2.77444072,1.9162628880777800,2.77444072
PTHLH,CRHR2,2.77444072,1.9162628880777800,2.77444072
PTHLH,HTR4,2.77444072,1.9162628880777800,2.77444072
PTHLH,CALCRL,2.77444072,1.9162628880777800,2.77444072
PTHLH,NPSR1,2.77444072,1.9162628880777800,2.77444072
PTHLH,RXFP2,2.77444072,1.9162628880777800,2.77444072
PTHLH,RXFP1,2.77444072,1.9162628880777800,2.77444072
PTHLH,RAMP1,2.77444072,1.9162628880777800,2.77444072
PTHLH,RAMP2,2.77444072,1.9162628880777800,2.77444072
PTHLH,GLP2R,2.77444072,1.9162628880777800,2.77444072
PTHLH,ADRB3,2.77444072,1.9162628880777800,2.77444072
PTHLH,DRD1,2.77444072,1.9162628880777800,2.77444072
PTHLH,DRD5,2.77444072,1.9162628880777800,2.77444072
PTHLH,ADORA2A,2.77444072,1.9162628880777800,2.77444072
PTHLH,ADORA2B,2.77444072,1.9162628880777800,2.77444072
PTHLH,PTGER4,2.77444072,1.9162628880777800,2.77444072
PTHLH,PTGER2,2.77444072,1.9162628880777800,2.77444072
PTHLH,PTGIR,2.77444072,1.9162628880777800,2.77444072
PTHLH,GPR15,2.77444072,1.9162628880777800,2.77444072
PTHLH,PTGDR,2.77444072,1.9162628880777800,2.77444072
PTHLH,GPR176,2.77444072,1.9162628880777800,2.77444072
PTHLH,GPR150,2.77444072,1.9162628880777800,2.77444072
PTHLH,GPBAR1,2.77444072,1.9162628880777800,2.77444072
PTHLH,TAAR1,2.77444072,1.9162628880777800,2.77444072
PTHLH,GPR20,2.77444072,1.9162628880777800,2.77444072
PTHLH,GPR84,2.77444072,1.9162628880777800,2.77444072
PTHLH,GPR27,2.77444072,1.9162628880777800,2.77444072
PTHLH,GPR83,2.77444072,1.9162628880777800,2.77444072
PTHLH,GPR45,2.77444072,1.9162628880777800,2.77444072
PTHLH,GPR25,2.77444072,1.9162628880777800,2.77444072
PTHLH,RAMP3,2.77444072,1.9162628880777800,2.77444072
PTHLH,ADRB2,2.77444072,1.9162628880777800,2.77444072
PTHLH,ADRB1,2.77444072,1.9162628880777800,2.77444072
PVR,CD226,1.557956411,1.3549916801030800,1.557956411
PVR,TIGIT,1.557956411,1.3549916801030800,1.557956411
PVR,TNFRSF12A,1.557956411,1.3549916801030800,1.557956411
PVR,NECTIN3,1.557956411,1.3549916801030800,1.557956411
PVR,NECTIN1,1.557956411,1.3549916801030800,1.557956411
PVR,CDH1,1.557956411,1.3549916801030800,1.557956411
PVR,VTN,1.557956411,1.3549916801030800,1.557956411
RARRES2,GPR1,0.87148163,0.9041808871702970,0.87148163
RARRES2,CMKLR1,0.87148163,0.9041808871702970,0.87148163
RLN2,RXFP1,0.313618963,0.3935468586813050,0.313618963
RLN2,RXFP2,0.313618963,0.3935468586813050,0.313618963
RLN2,TSHR,0.313618963,0.3935468586813050,0.313618963
RLN2,LHCGR,0.313618963,0.3935468586813050,0.313618963
RLN2,FSHR,0.313618963,0.3935468586813050,0.313618963
RLN2,HRH2,0.313618963,0.3935468586813050,0.313618963
RLN2,AVPR2,0.313618963,0.3935468586813050,0.313618963
RLN2,CALCR,0.313618963,0.3935468586813050,0.313618963
RLN2,VIPR1,0.313618963,0.3935468586813050,0.313618963
RLN2,MC4R,0.313618963,0.3935468586813050,0.313618963
RLN2,MC5R,0.313618963,0.3935468586813050,0.313618963
RLN2,HTR7,0.313618963,0.3935468586813050,0.313618963
RLN2,CRHR1,0.313618963,0.3935468586813050,0.313618963
RLN2,ADCYAP1R1,0.313618963,0.3935468586813050,0.313618963
RLN2,VIPR2,0.313618963,0.3935468586813050,0.313618963
RLN2,MC3R,0.313618963,0.3935468586813050,0.313618963
